"Display Name","Phone","Email","Mobile","Salesperson","Activities","City","Street","Street2","Country","Company","Occupation","Industry","TA Type","Tax ID","Type","Created on"
"Ban Quản lý Khu công nghệ cao và các khu công nghiệp Đà Nẵng","","","","","","","","","Vietnam","","","","","","","2025-10-27 15:48:46"
"Ban Quản lý Khu kinh tế Phú Yên","","thhao183@gmail.com","","","","","số 01 Nam cầu Hùng Vương, phường Phú Đông, TP Tuy Hòa, Phú Yên","","","","","","","4400477595","","2025-04-03 14:17:40"
"Ban Thời sự - Đài Truyền hình Việt Nam","","manhhungthoisu@gmail.com","","","","","43 Nguyễn Chí Thanh, Quận Ba Đình, Thành phố Hà Nội","","","","","","","0101567589-004","","2024-12-19 10:37:49"
"BAN THỜI SỰ - ĐÀI TRUYỀN HÌNH VIỆT NAM","","","","","","","","","","","","","","","","2024-03-20 18:00:24"
"Ban Truyền hình đối ngoại","","","","","","","43 Nguyễn Chí Thanh, quận Ba Đình, thành phố Hà Nội","","","","","","","0101567589-033","","2023-07-04 11:46:41"
"Báo Điện tử Tiếng nói Việt Nam","","","","","","","","","Vietnam","","","","","","","2025-04-26 17:23:02"
"BÁO ĐIỆN TỬ TIẾNG NÓI VIỆT NAM ","","","","","","","","","Vietnam","","","","","","","2025-04-26 17:24:58"
"Báo Điện Tử VOV","","","","","","","0","","","","BÁO CHÍ","Marketing và truyền thông","","KHONG","Corporate","2024-11-08 13:23:30"
"Bảo hiểm xã hội thành phố Huế","","","","","","","Đường Hoàng Lanh, Phường An Cựu, TP Huế, Việt Nam","","","","","","","3300795232","","2025-08-10 14:46:54"
"Bảo hiểm xã hội thành phố Huế","","","","","","","","","Vietnam","","","","","","","2025-08-04 10:08:01"
"BẢO HIỂM XÃ HỘI TỈNH BÌNH ĐỊNH","","","","","","","","","Vietnam","","","","","","","2024-04-29 09:38:13"
"BẢO HIỂM XÃ HỘI TỈNH BÌNH DƯƠNG","","","","","","","","","Vietnam","","","","","","","2024-08-21 15:00:49"
"Bảo hiểm xã hội tỉnh Đồng Tháp","","","","","","","152H Lý Thường Kiệt, Phường Thới Sơn, Tỉnh Đồng Tháp, Việt Nam","","","","","","","1201700074","","2025-08-07 17:21:18"
"Bảo hiểm xã hội tỉnh Tây Ninh","","","","","","","","","Vietnam","","","","","","","2025-08-05 12:06:23"
"Báo nhân dân","","","","","","","","","Vietnam","","","","","","","2026-01-16 08:48:47"
"BÁO NIKKEI PHÂN XÃ THƯỜNG TRÚ TẠI HÀ NỘI","","vananh0909@gmail.com","","","","","Tầng 5 Tòa nhà Sun Red River số 23 Phan Chu Trinh, Phường Cửa Nam, Hà Nội","","","","Báo Chí","Marketing và truyền thông","","0102750629","Corporate","2024-12-05 10:15:51"
"BẢO TÀNG HỒ CHÍ MINH","","","","","","","","","Vietnam","","","","","","","2025-06-18 09:56:56"
"B&B SOLIMEC CO.,LTD.","","","","","","","","","Vietnam","","","","","","","2026-02-05 15:15:52"
"BCD TRAVEL","","nabsuppliers@bcdtravel.com.au","","","","","","","","","","","GIT/FIT","","Travel Agent","2024-01-30 10:09:02"
"BCG ENERGY JOINT STOCK COMPANY","","Thuong.ntm@bamboocap.com.vn","","","","","27C Quốc Hương, Phường Thảo Điền, Thành Phố Thủ Đức, Thành Phố Hồ Chí Minh , Việt Nam","","","","","","","0314445458","","2025-05-07 10:28:13"
"BDC TRAVEL","","","","","","","","","Vietnam","","","","","","","2025-02-27 20:22:43"
"BĐS Vinhome - Đất Nền Tây HN","","KHONG","","","","","KHONG","","","","Bất động sản","Bất Động sản","","KHONG","Corporate","2025-08-08 11:13:26"
"Beauty Bar and Nails Morow Atlanta Ga","","","","","","","","","Vietnam","","","","","","","2025-02-24 12:06:15"
"Beloved Home ( International ) Travel Agency Company Limited","","","","","","","","","","","","","","","Corporate","2026-02-26 14:29:07"
"BÊN CUNG CẤP DỊCH VỤ : CÔNG TY CỔ PHẦN CHUYÊN GIA, GIẢI PHÁP, SÁNG TẠO","","","","","","","","","Vietnam","","","","","","","2024-09-15 11:01:41"
"Bệnh viện Châm cứu Trung Ương","","","","","","","","","","","","","","","","2023-11-02 18:27:49"
"BỆNH VIỆN CHỢ RẪY","","","","","","","","","Vietnam","","","","","","","2026-03-07 21:53:16"
"BỆNH VIỆN ĐẠI HỌC Y DƯỢC BUÔN MA THUỘT","","linhlt@benhvienbmt.com","","","","","Số 298 Hà Huy Tập – P. Tân An – TP. Buôn Ma Thuột - tỉnh Đắk Lắk","","","","Bệnh viện","Y tế","","6001444432-001","Corporate","2024-11-26 14:32:45"
"BỆNH VIỆN ĐẠI HỌC Y DƯỢC THÀNH PHỐ HỒ CHÍ MINH","","phuongdothinam@yahoo.com","","","","","215 Hồng Bàng, Phường 11, Quận 5, TP  Hồ Chí Minh","","","","Y Dược","Y tế","","0302203609","Corporate","2024-11-18 19:22:23"
"BỆNH VIỆN ĐA KHOA PHƯƠNG ĐÔNG – CHI NHÁNH CÔNG TY TNHH  TỔ HỢP Y TẾ PHƯƠNG ĐÔNG","","","","","","","","","Vietnam","","","","","","","2026-01-24 21:43:45"
"BỆNH VIỆN ĐA KHOA QUỐC TẾ S.I.S CẦN THƠ - CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ Y TẾ VIỆT CƯỜNG","","","","","","","","","Vietnam","","","","","","","2025-08-29 09:10:24"
"Bệnh viện Đa khoa Trung ương Cần Thơ","","txphuong79@gmail.com","","","","","315 Nguyễn Văn Linh, Phường Tân An, TP Cần Thơ","","","","","","","1800271748","","2025-12-11 07:44:52"
"Bệnh viện Đa khoa Trung ương Cần Thơ","","","","","","","","","Vietnam","","","","","","","2025-12-11 07:42:38"
"Bệnh viện Đa khoa Trung ương Quảng Nam","","","","","","","","","Vietnam","","","","","","","2025-11-30 12:37:21"
"BỆNH VIỆN ĐA KHOA TRUNG ƯƠNG QUẢNG NAM","","lequangvu104@gmail.com","","","","","Thôn Nam Sơn, Xã Núi Thành, Thành phố Đà Nẵng, Việt Nam","","","","","","","4000491838","","2025-12-01 22:32:00"
"BỆNH VIỆN ĐA KHOA TRUNG ƯƠNG QUẢNG NAM","","","","","","","","","","","","","","","","2025-11-30 12:38:13"
" BỆNH VIỆN ĐA KHOA TƯ NHÂN HOÀNG AN","","","","","","","","","Vietnam","","","","","","","2026-03-11 10:26:25"
"BỆNH VIỆN ĐA KHOA TƯ NHÂN HOÀNG AN","0904531815","","","","","","Số 786 phố Lý Bôn, Phường Trần Lãm, Tỉnh Hưng Yên, Việt Nam","","","","","","","1000716317","","2026-03-11 10:27:46"
"Bệnh viện Da liễu thành phố Cần Thơ","","","","","","","","","","","","","","","","2024-03-15 07:44:08"
"Bệnh viện Hữu Nghị Việt Nam - Cu Ba Đồng Hới","","drhoaiqb@yahoo.com","","","","","TDP 10 Nam Lý, phường Đồng Hới, tỉnh Quảng Trị","","","","","","","3100279865","","2026-03-25 15:29:27"
"Bệnh viện Mắt Sài Gòn - Vinh, Đại lộ V.I Lê Nin, Phường Vinh Phú, Tỉnh Nghệ An, Việt Nam","","linh.nguyen05@matsaigon.com","","","","","Bệnh viện Mắt Sài Gòn - Vinh, Đại lộ V.I Lê Nin, Phường Vinh Phú, Tỉnh Nghệ An, Việt Nam","","","","","","","2900840485","","2025-10-20 17:29:38"
"Bệnh viện Mặt Trời- chi nhánh công ty Cổ phần phát triển Công nghệ Y học Việt Nam- Nhật Bản","","","","","","","","","Vietnam","","","","","","","2025-09-05 11:18:16"
"BỆNH VIỆN NHI ĐỒNG THÀNH PHỐ CẦN THƠ","","","","","","","","","","","","","","","","2023-11-01 10:46:15"
"Bệnh viện Nhi Trung ương","","ngoclankhoi@gmail.com","","","","","Địa chỉ: số 18 ngõ 879 đường La Thành, phường Láng, TP Hà Nội","","","","","","","0102158081","","2025-11-30 22:02:28"
"Bệnh viện Phụ sản thành phố Cần Thơ","","","","","","","","","Vietnam","","","","","","","2026-02-20 17:14:41"
"BỆNH VIỆN QUÂN Y 175","","dtduy77@gmail.com","","","","","786 Nguyễn Kiệm, Phường Hạnh Thông, TP. HCM","","","","","","","0309747559","","2025-12-23 19:14:25"
"BỆNH VIỆN QUÂN Y 175","","","","","","","","","","","","","","","","2024-08-27 22:38:19"
"BỆNH VIỆN QUỐC TẾ PHƯƠNG CHÂU","","liempt.phuongchau@gmail.com","","","","","Số 300 đường Nguyễn Văn Cừ nối dài, phường An Khánh, quận Ninh Kiều, Thành phố Cần Thơ, Việt Nam","","","","","","","1800651309-001","","2023-08-18 15:31:42"
"Bệnh viện Răng Hàm Mặt Huế","","bsleducthinh@gmail.com","","","","","83 Nguyễn Huệ, Phú Nhuận, Thành phố Huế","","","","","","","3300337634","","2026-01-27 17:26:50"
"BỆNH VIỆN SỨC KHỎE TÂM THẦN","","","","","","","","","Vietnam","","","","","","","2025-12-06 12:39:24"
"BỆNH VIỆN THỐNG NHẤT","","ddluong1203@yahoo.com.vn","","","","","01 Lý Thường Kiệt, Phường Tân Sơn Nhất, TP Hồ Chí Minh, Việt Nam","","","","","Y tế","","0301261735","Corporate","2025-02-25 15:23:51"
"BỆNH VIỆN THỐNG NHẤT","","","","","","","","","Vietnam","","","","","","","2025-02-25 15:22:08"
"Bệnh viện Y học cổ truyền thành phố Đà Nẵng","","","","","","","Đường Đinh Gia Trinh, phường Hòa Xuân, quận Cẩm Lệ, thành phố Đà Nẵng","","","","","","","0401280844","","2023-12-20 08:58:49"
"Bệnh viện Y học cổ truyền thành phố Huế","","khanhhoa.yhct@gmail.com","","","","","322 Nguyễn Trãi, phường Phú Xuân, thành phố Huế","","","","","","","3300269208","","2026-01-27 19:41:22"
"BỆNH VIỆN Y HỌC CỔ TRUYỀN TỈNH BÀ RỊA - VŨNG TÀU","","","","","","","","","Vietnam","","","","","","","2024-10-15 16:38:49"
"Bennett Arabella Hughes","","","","","","","","","Vietnam","","","","","","","2025-12-19 20:08:43"
"Bếp Mẹ Tiến Tùng","","","","","","","0","","","","F&B","Bán buôn và bán lẻ","","KHONG","Corporate","2024-07-30 10:34:29"
"BERYL 8 PLUS PUBLIC COMPANY LIMITED","","","","","","","","","","","","","","","","2023-12-12 14:36:27"
"Best investment real estate ,LLC","","","","","","","0","","","","Mua bán bất động sản","Bất Động sản","","KHONG","Corporate","2024-11-21 11:05:20"
"BETTER WORK VIET NAM ","","","","","","","","","","","","","","","","2024-01-18 10:03:59"
"Better Work Việt Nam","","","","","","","","","","","","","","","","2023-11-23 11:35:34"
"BGI MALAYSIA HEALTH SDN. BHD.","","","","","","","","","","","","","","","","2024-03-12 18:23:11"
"BHS LOGISTICS","","","","","","","","","Vietnam","","","","","","","2025-05-30 10:08:48"
"BIDGEAR JOINT STOCK COMPANY","","","","","","","","","","","","","","","","2023-12-29 12:03:08"
"BIDV DUNG QUẤT","","","","","","","","","","","","","","","","2024-02-19 20:31:09"
"BIỆT THỰ DU LỊCH GÓC PHỐ VEN SÔNG","","","","","","","","","","","","","GIT/FIT","","Travel Agent","2024-09-12 15:04:13"
"Bình An Travels","","","","","","","","","Vietnam","","","","","","","2025-09-05 20:15:16"
"BINH DINH TOURIST JOIN STOCK COMPANY","","","","","","","","","Vietnam","","","","","","","2024-07-12 20:24:22"
"BINH DINH TOURIST JOINT STOCK COMPANY","","","","","","","","","Vietnam","","","","","","","2024-07-12 20:24:32"
"BINH DUONG NUTIFOOD NUTRITION FOOD JOINT STOCK COMPANY","","","","","","","","","Vietnam","","","","","","","2024-11-28 21:20:55"
"BINH THUAN PLASTIC GROUP JOINT STOCK COMPANY","","","","","","","","","","","","","","","","2024-07-31 18:48:07"
"BINH THUAN PLASTIC GROUP JOINT STOCK COMPANY","","","","","","","","","Vietnam","","","","","","","2024-07-31 18:47:57"
"BINH THUAN PLASTIC GROUP JOINT STOCK COMPANY","","","","","","","","","Vietnam","","","","","","","2024-07-31 08:16:03"
"BINH THUAN PLASTIC GROUP JOINT STOCK COMPANY","","","","","","","","","Vietnam","","","","","","","2024-07-31 08:13:35"
"Block Office","","Jay@blockoffice.com","","","","","khong","","","","Cho thuê văn phòng","Bất Động sản","","khong","Corporate","2025-09-03 18:39:57"
"BLUE ASIA TOURS","","acc.blueasiatours@gmail.com","'+84 98 505 47 0","","","","7 Hang Be Street, Hang Bac, Hoan Kiem","","","","","","GIT/FIT","KHONG","Travel Agent","2024-11-10 12:23:26"
"blue sky","","","","","","","","","Vietnam","","","","","","","2025-09-25 14:41:04"
"Bluestar fish travel ","","","","","","","","","Vietnam","","","","","","","2026-01-08 17:35:04"
"BLUESTARFISH TRAVEL","","adam@bluestarfish.travel","","","","","KHONG","","","","","","GIT/FIT","KHONG","Travel Agent","2026-01-08 17:40:19"
"Blue Starfish Travel Boutique","","","","","","","","","Vietnam","","","","","","","2025-12-20 11:16:02"
"Bộ Chỉ huy Quân sự tỉnh Gia Lai","","","","","","","37 Ngô Mây, Phường Quy Nhơn Nam, Gia Lai","","","","","","","4101666386","","2025-09-09 01:17:20"
"Bộ Chỉ huy Quân sự tỉnh Gia Lai","","","","","","","37 Ngô Mây, Phường Quy Nhơn Nam, Gia Lai","","","","","","","4101666386","","2025-09-09 01:16:16"
"Bộ Chỉ huy Quân sự tỉnh Gia Lai","","","","","","","37 Ngô Mây, Phường Quy Nhơn, Tỉnh Gia Lai","","","","","","","KHONG","","2025-09-09 01:13:26"
"BỘ CHỈ HUY QUÂN SỰ TỈNH HOÀ BÌNH","","hoinguyenvan82@gmail.com","","","","","Tổ 6, Phường Dân Chủ, Thành phố Hoà Bình, Hòa Bình","","","","","","","5400297530","","2025-03-13 22:18:47"
"BỘ CHỈ HUY QUÂN SỰ TỈNH HOÀ BÌNH","","","","","","","","","Vietnam","","","","","","","2025-03-13 22:18:05"
"BỘ CÔNG AN TP.HCM","","","","","","","0","","","","Công an","Ngành khác","","KHONG","Corporate","2024-12-24 14:40:45"
"Bodynits Tiền Giang","","bitg.santa@bodynits.com","","","","","Hamlet 6, Binh Phu commune, Dong Thap province","","","","Dệt may","Thời trang","","KHONG","Corporate","2025-10-06 18:20:14"
"Bolttech Device Protection (Thailand) Co., Ltd..","","","","","","","","","Vietnam","","","","","","","2026-03-02 17:06:34"
"Boncafe (M) Sdn Bhd","","","","","","","","","Vietnam","","","","","","","2026-03-04 06:54:20"
"Bonsu OÜ","","","","","","","","","Vietnam","","","","","","","2024-07-29 22:53:13"
"Boss travel event","","KHONG","","","","","KHONG","","","","","","GIT/FIT","KHONG","Travel Agent","2025-12-20 17:43:16"
"Bộ tư lệnh cảnh sát cơ động","","ntk259@gmail.com","","","","","88 xuân phương, phương canh, nam từ liêm, hà nội","","","","","","","00","","2024-08-13 17:54:39"
"BOUSTEAD & KTG INDUSTRIAL MANAGEMENT COMPANY LIMITED","","","","","","","","","Vietnam","","","","","","","2024-12-12 01:14:38"
"BOUSTEEAD & KTG INDUSTRIAL MANAGEMENT COMPANY LIMITED","","","","","","","","","Vietnam","","","","","","","2024-12-12 00:57:10"
"Bộ Xây Dựng","","","","","","","0","","","","Xây dựng","Xây dựng","","KHONG","Corporate","2024-10-11 11:22:19"
"	Brad Golledge","","","","","","","","","Vietnam","","","","","","","2024-11-28 14:29:22"
"Brad Golledge","","","","","","","","","Vietnam","","","","","","","2024-11-28 14:29:24"
"Brad Golledge","","","","","","","","","Vietnam","","","","","","","2024-11-28 14:28:34"
"Brad Golledge","","","","","","","","","Vietnam","","","","","","","2024-11-28 14:26:37"
"Brad Golledge","","","","","","","","","Vietnam","","","","","","","2024-11-22 19:28:55"
"BRANCH OF INTERTEK VIETNAM COMPANY LIMITED IN HOCHIMINH CITY","","","","","","","","","Vietnam","","","","","","","2024-11-15 12:21:09"
"BRANCH OF INTERTEK VIETNAM IN HOCHIMINH CITY","","","","","","","","","Vietnam","","","","","","","2025-05-22 08:11:35"
"BRANCH OF LG ELECTRONICS VIETNAM HAIPHONG CO., LTD IN HANOI","","","","","","","","","Vietnam","","","","","","","2024-12-16 13:27:21"
"BRANCH OF  NVA AUDITING COMPANY LIMTIED","","","","","","","","","Vietnam","","","","","","","2025-06-03 11:44:01"
"Branch of PwC Tax and Advisory (Vietnam) Company Limited in Hanoi","","dinh.thi.duyen@pwc.com","","","","","16thFloor, Keangnam Hanoi Landmark Tower, Plot E6, Cau Giay Urban Area, Me Tri Ward, Nam Tu Liem District, Hanoi, Vietnam","","","","Kế toán, kiểm toán và tư vấn thuế","Tài chính, ngân hàng và bảo hiểm","","0318017904-001","Corporate","2024-06-06 10:37:53"
"Branch of Saigon Eye Hospital Joint Stock Company","","","","","","","","","Vietnam","","","","","","","2024-10-15 11:09:04"
"BRAND CREATIVITY S.E.A COMPANY LIMITED","","","","","","","","","Vietnam","","","","","","","2026-01-15 18:14:44"
"Brand Golledge","","","","","","","","","Vietnam","","","","","","","2024-11-22 19:24:43"
"bravo","","","","","","","","","Vietnam","","","","","","","2025-10-18 13:29:58"
"BreezyPixels","","","","","","","","","","","Thiết kế","Xây dựng","","","Corporate","2024-02-07 16:53:44"
"BREWHAHA 2","","ngocgiau9903@gmail.com","","","","","Lô 36 Hoàng Kế Viêm, Phường Ngũ Hành Sơn, Thành Phố Đà Nẵng, Việt Nam","","","","Sản xuất bia","Bán buôn thực phẩm","","0307963360-001","Corporate","2025-08-21 11:16:27"
"Briar Hill Pharmacy","","","","","","","KHONG","","","","DƯỢC PHẨM","Y tế","","KHONG","Corporate","2025-04-17 10:49:27"
"BRISK ASIA LUBRICANT & SPECIALTIES SOLUTIONS","","","","","","","","","Vietnam","","","","","","","2024-04-10 11:44:57"
"British University Vietnam","","","","","","","","","Vietnam","","","Giáo dục và đào tạo","","","","2025-09-18 16:09:16"
"BTI Consultant India Pvt Ltd","","","","","","","","","","","","","","","","2025-01-18 07:34:22"
"BUGS STUDIO COMPANY LIMITED","","thanhthang20@gmail.com","","","","","208 Trần Quang Khải, P. Tân Định, Q.1, TP.HCM","","","","","","","0317294775","","2023-07-22 16:54:39"
